48.79678551551092, 1.9869756196402815
48.79677805594096, 1.9869678142072345
48.79677059637101, 1.9869600087742059
48.79676313680105, 1.9869522033411549
48.79675567723109, 1.986944397908113
48.79674821766114, 1.9869365924750766
48.79674075809117, 1.9869287870420402
48.79673329852121, 1.9869209816089914
48.79672583895127, 1.9869131761759542
48.796718379381296, 1.9869053707429163
48.79671091981134, 1.9868975653098664
48.79670346024139, 1.986889759876832
48.79669600067143, 1.9868819544437912
48.796688541101474, 1.9868741490107493
48.79668108153151, 1.9868663435777139
48.79667362196155, 1.9868585381446657
48.796666162391595, 1.9868507327116287
48.79665870282163, 1.9868429272785855
48.79665124325168, 1.98683512184555
48.79664378368171, 1.9868273164125043
48.79663632411175, 1.9868195109794622
48.796628864541795, 1.9868117055464265
48.79662140497184, 1.986803900113387
48.79661394540188, 1.9867960946803382
48.79660648583192, 1.9867882892473074
48.79659902626196, 1.9867804838142615
48.796591566691994, 1.9867726783812176
48.79658410712205, 1.98676487294818
48.79657664755209, 1.9867570675151396
48.79656918798212, 1.9867492620821001
48.79656172841217, 1.9867414566490578
48.79655426884221, 1.9867336512160205
48.79654680927226, 1.986725845782972
48.79653934970229, 1.9867180403499347
48.79653189013234, 1.9867102349168968
48.79652443056238, 1.9867024294838544
